date,actor1,actor2,goldstein_code,issue,sentence_number,no_idea,goldstein_score,event_description,modality,polarity,subjectivity,orignal_text,num
19021221,"""THEY""","""STONE PARALLAX""",141,,rainbow_sent1085_1,NULL,-6.5,demonstrate or rally,0.375,-0.0314102564103,0.344871794872,"""I don't know, man—no, I don't,"" flinging a fat slow-motion arm out of his hedgehog-colored cape, back at the hospital, as they walk in the falling snow—to Pointsman a clear separation, monks here and cathedral there, soldiers and garrison—but not so to Gwenhidwy, part of whom remains behind, hostage. The streets are empty, it's Christmas day, they are tramping uphill to Gwenhidwy's rooms as the quiet snow curtains fall on and on between themselves and the pierced walls of the institution marching in stone parallax away into a white gloom. ""How they persist. The poor, the black. And the Jews! The Welsh, the Welsh once upon a time were Jewish too? one of the Lost Tribes of Israel, a black tribe, who wandered overland, centuries? oh an incredible journey. Until at last they reached Wales, you see.""",404
19010904,"""I""","""WE""",013,,rainbow_sent612_0,NULL,0.4,make optimistic comment,0.35,0.0308571428571,0.449714285714,"""I only hope that we won't put too much emphasis on his MMPI scores. It seems to me very narrow. It omits large areas of the human personality.""",405
19160401,"""IT""","""EDELMAN""",112,,rainbow_sent5935_1,NULL,-2.0,"accuse, not specified below",0.75,0.025,0.241666666667,"The case he refers to is still pending. Steve Edelman, a Hollywood businessman, accused last year of an 11569 (Attempted Mopery with a Subversive Instrument), is currently in Atascadero under indefinite observation. It is alleged that Edelman, in an unauthorized state of mind, attempted to play a chord progression on the Department of Justice list, out in the street and in the presence of a whole movie-queue of witnesses.",406
19070614,"""THE REVOLUTION""","""POCKETS OF ADMINISTRATIVE EMPTINESS""",043,,rainbow_sent2721_0,NULL,2.8,host a visit,1.0,-0.0444083694084,0.257395382395,"chambers and bins and pockets of administrative emptiness left after the Revolution, when the emissaries from Dutch Shell were asked to leave, and the English and Swedish engineers all went home. It is a period now in Baku of lull, of retrenchment. All the oil money taken out of these fields by the Nobels has gone into Nobel Prizes. New wells are going down elsewhere, between the Volga and the Urals. Time for retrospection here, for refining the recent history that's being pumped up fetid and black from other strata of Earth's mind. . . .",407
19070614,"""POCKETS OF ADMINISTRATIVE EMPTINESS""","""THE REVOLUTION""",042,,rainbow_sent2721_0,NULL,1.9,make a visit,1.0,-0.0444083694084,0.257395382395,"chambers and bins and pockets of administrative emptiness left after the Revolution, when the emissaries from Dutch Shell were asked to leave, and the English and Swedish engineers all went home. It is a period now in Baku of lull, of retrenchment. All the oil money taken out of these fields by the Nobels has gone into Nobel Prizes. New wells are going down elsewhere, between the Volga and the Urals. Time for retrospection here, for refining the recent history that's being pumped up fetid and black from other strata of Earth's mind. . . .",408
19070614,"""THE REVOLUTION""","""BINS OF ADMINISTRATIVE EMPTINESS""",043,,rainbow_sent2721_0,NULL,2.8,host a visit,1.0,-0.0444083694084,0.257395382395,"chambers and bins and pockets of administrative emptiness left after the Revolution, when the emissaries from Dutch Shell were asked to leave, and the English and Swedish engineers all went home. It is a period now in Baku of lull, of retrenchment. All the oil money taken out of these fields by the Nobels has gone into Nobel Prizes. New wells are going down elsewhere, between the Volga and the Urals. Time for retrospection here, for refining the recent history that's being pumped up fetid and black from other strata of Earth's mind. . . .",409
19070614,"""BINS OF ADMINISTRATIVE EMPTINESS""","""THE REVOLUTION""",042,,rainbow_sent2721_0,NULL,1.9,make a visit,1.0,-0.0444083694084,0.257395382395,"chambers and bins and pockets of administrative emptiness left after the Revolution, when the emissaries from Dutch Shell were asked to leave, and the English and Swedish engineers all went home. It is a period now in Baku of lull, of retrenchment. All the oil money taken out of these fields by the Nobels has gone into Nobel Prizes. New wells are going down elsewhere, between the Volga and the Urals. Time for retrospection here, for refining the recent history that's being pumped up fetid and black from other strata of Earth's mind. . . .",410
19150131,"""TERMS""","""CENTER OF INTERNAL ENERGY ''""",010,,rainbow_sent5509_1,NULL,0.0,"make statement, not specified below",0.390625,-0.0159090909091,0.256818181818,"What has been inserted or What has actually grown itself a skin of Imipolex G, depending which heresy you embrace. We need not dwell here on the Primary Problem, namely that everything below the plastic film does after all lie in the Region of Uncertainty, except to emphasize to beginning students who may be prone to Schwärmerei, that terms referring to the Subimipolexity such as ""Core"" and ""Center of Internal Energy"" possess, outside the theoretical, no more reality than do terms such as ""Supersonic Region"" or ""Center of Gravity"" in other areas of Science),",411
19150131,"""TERMS""","""CORE""",010,,rainbow_sent5509_1,NULL,0.0,"make statement, not specified below",0.390625,-0.0159090909091,0.256818181818,"What has been inserted or What has actually grown itself a skin of Imipolex G, depending which heresy you embrace. We need not dwell here on the Primary Problem, namely that everything below the plastic film does after all lie in the Region of Uncertainty, except to emphasize to beginning students who may be prone to Schwärmerei, that terms referring to the Subimipolexity such as ""Core"" and ""Center of Internal Energy"" possess, outside the theoretical, no more reality than do terms such as ""Supersonic Region"" or ""Center of Gravity"" in other areas of Science),",412
19100909,"""HANDS IN VARIOUS POCKETS""","""THEY""",173,,rainbow_sent3904_0,NULL,-5.0,"arrest, detain, or charge with legal action",0.583333333333,0.0,0.5,"""What the devil,"" Frau Gnahb comes growling out of the pilot house. Haftung shows up, twitching, putting hands in various pockets and taking them out again: ""Who are they arresting? What about my contract? Will anything happen to us?"" The staff car pulls away. Enlisted men begin filing on board.",413
19100909,"""HANDS IN VARIOUS POCKETS""","""THEM""",173,,rainbow_sent3904_0,NULL,-5.0,"arrest, detain, or charge with legal action",0.583333333333,0.0,0.5,"""What the devil,"" Frau Gnahb comes growling out of the pilot house. Haftung shows up, twitching, putting hands in various pockets and taking them out again: ""Who are they arresting? What about my contract? Will anything happen to us?"" The staff car pulls away. Enlisted men begin filing on board.",414
19151016,"""WE""","""A SAFE PERIMETER""",020,,rainbow_sent5767_0,NULL,3.0,"appeal, not specified below",0.375,0.3,0.65,"""We can't count on a safe perimeter—"" blue-white flashlight blobbing ellipse-to-parabola across the shaking map, ""till Braunschweig. If it's still there."" Rain hits the map in loud spatters.",415
19151018,"""HIS POCKETS FOR THE LIST""","""ANDREAS""",041,,rainbow_sent5769_1,NULL,1.0,discuss by telephone,0.363636363636,0.0534188034188,0.383760683761,"The people come empty their belongings next to the Rocket's trailer rigs. Saplings are being axed down, each blow loud and carrying ...a frame is being constructed, bundles of clothing, pots and kettles stuffed here and there under the long tarpaulin between bent-sapling hoops, to simulate pieces of rocket. Andreas is calling, ""All decoys muster by the cook wagon,"" fishing in his pockets for the list he keeps. The decoy trek will move on northward, no violent shift in direction—the rest will angle east, back toward the Russian Army. If they get just close enough, the British and American armies may move more cautiously. It may be possible to ride the interface, like gliding at the edge of a thunderstorm ... all the way to the end between armies East and West.",416
19151018,"""ANDREAS""","""HIS POCKETS FOR THE LIST""",041,,rainbow_sent5769_1,NULL,1.0,discuss by telephone,0.363636363636,0.0534188034188,0.383760683761,"The people come empty their belongings next to the Rocket's trailer rigs. Saplings are being axed down, each blow loud and carrying ...a frame is being constructed, bundles of clothing, pots and kettles stuffed here and there under the long tarpaulin between bent-sapling hoops, to simulate pieces of rocket. Andreas is calling, ""All decoys muster by the cook wagon,"" fishing in his pockets for the list he keeps. The decoy trek will move on northward, no violent shift in direction—the rest will angle east, back toward the Russian Army. If they get just close enough, the British and American armies may move more cautiously. It may be possible to ride the interface, like gliding at the edge of a thunderstorm ... all the way to the end between armies East and West.",417
19160330,"""I""","""HIMSELF""",046,,rainbow_sent5933_0,NULL,7.0,engage in negotiation,0.6,0.0952380952381,0.511904761905,"""Here, Richard,"" jeers a passerby, ""I got your French cuff, right here,"" meanwhile exposing himself in the grossest possible way and manipulating his foreskin in a manner your correspondent cannot set upon his page.",418
19120727,"""HE""","""BURSTS OF IDIOT RAZZLE-DAZZLE THAT HAVE POKLER FROWNING""",080,,rainbow_sent4591_0,NULL,5.0,"yield, not specified below",0.5,-0.12,0.5,"Frieda kibitzes. Slothrop, who tends to play more by superstition than strategy, is obsessed with protecting his knights, Springer and Springer—willing to lose anything else, thinking no more than a move or two ahead if that, he alternates long lethargic backing and filling with bursts of idiot razzle-dazzle that have Pökler frowning, but not with worry. About the time Slothrop loses his queen, ""Sa-a-a-y, waita-minute, did you say Pökler?""",419
19120803,"""HE""","""SOMETHING OF HIS ILSE""",010,,rainbow_sent4598_0,NULL,0.0,"make statement, not specified below",-0.25,0.0,0.33125,"Well, but not before he has told something of his Ilse and her summer returns, enough for Slothrop to be taken again by the nape and pushed against Bianca's dead flesh. . . . Use, fathered on Greta Erdmann's silver and passive image, Bianca, conceived during the filming of the very scene that was in his thoughts as Pokier pumped in the fatal charge of sperm—how could they not be the same child?",420
19120803,"""HE""","""HER SUMMER RETURNS , ENOUGH FOR SLOTHROP""",010,,rainbow_sent4598_0,NULL,0.0,"make statement, not specified below",-0.25,0.0,0.33125,"Well, but not before he has told something of his Ilse and her summer returns, enough for Slothrop to be taken again by the nape and pushed against Bianca's dead flesh. . . . Use, fathered on Greta Erdmann's silver and passive image, Bianca, conceived during the filming of the very scene that was in his thoughts as Pokier pumped in the fatal charge of sperm—how could they not be the same child?",421
19050414,"""THE DAY""","""YOU""",030,,rainbow_sent1930_0,NULL,4.0,"express intent to cooperate, not specified below",0.75,0.140692640693,0.330086580087,"""Jenny, I heard your block was hit, somebody told me, the day after New Year's ... a rocket. . . and I meant to go back and see if you were all right, but... I just didn 't. . . and then They took me to that Casino. ...""",422
19050414,"""SOMEBODY""","""ME""",010,,rainbow_sent1930_0,NULL,0.0,"make statement, not specified below",0.75,0.140692640693,0.330086580087,"""Jenny, I heard your block was hit, somebody told me, the day after New Year's ... a rocket. . . and I meant to go back and see if you were all right, but... I just didn 't. . . and then They took me to that Casino. ...""",423
19050225,"""HIS MOST DEVOTED COMRADE IN ARMS , THEODORE BLOAT""",DEULEGMIL,057,,rainbow_sent1882_0,NULL,8.0,sign formal agreement,0.75,0.328549382716,0.482098765432,"""True charm . . . humble-mindedness . . . strength of character . . . fundamental Christian cleanness and goodness ... we all loved Oliver . . . his courage, kindness of heart and unfailing good humour were an inspiration to all of us ... died bravely in battle leading a gallant attempt to rescue members of his unit who were pinned down by German artillery ..."" And signed by his most devoted comrade in arms, Theodore Bloat. Major Theodore Bloat now—",424
19050225,DEULEGMIL,"""HIS MOST DEVOTED COMRADE IN ARMS , THEODORE BLOAT""",057,,rainbow_sent1882_0,NULL,8.0,sign formal agreement,0.75,0.328549382716,0.482098765432,"""True charm . . . humble-mindedness . . . strength of character . . . fundamental Christian cleanness and goodness ... we all loved Oliver . . . his courage, kindness of heart and unfailing good humour were an inspiration to all of us ... died bravely in battle leading a gallant attempt to rescue members of his unit who were pinned down by German artillery ..."" And signed by his most devoted comrade in arms, Theodore Bloat. Major Theodore Bloat now—",425
19050225,"""STRENGTH OF CHARACTER""",DEULEGMIL,190,,rainbow_sent1882_0,NULL,-10.0,"use conventional military force, not specified below",0.75,0.328549382716,0.482098765432,"""True charm . . . humble-mindedness . . . strength of character . . . fundamental Christian cleanness and goodness ... we all loved Oliver . . . his courage, kindness of heart and unfailing good humour were an inspiration to all of us ... died bravely in battle leading a gallant attempt to rescue members of his unit who were pinned down by German artillery ..."" And signed by his most devoted comrade in arms, Theodore Bloat. Major Theodore Bloat now—",426
19160512,"""GOTTFRIED""","""THEY""",040,,rainbow_sent5976_0,NULL,1.0,"consult, not specified below",0.321428571429,-0.0480392156863,0.463725490196,"Moving now toward the kind of light where at last the apple is apple-colored. The knife cuts through the apple like a knife cutting an apple. Everything is where it is, no clearer than usual, but certainly more present. So much has to be left behind now, so quickly. Pressed down-and-aft in his elastic bonds, pressed painfully (his pectorals ache, an inner thigh has frozen numb) till his forehead is bent to touch one knee, where his hair rubs in a touch crying or submissive as a balcony empty in the rain, Gottfried does not wish to cry out... he knows they can't hear him, but still he prefers not to ... no radio back to them . . . it was done as a favor, Blicero wanted to make it easier for me, he knew I'd try to hold on—hold each voice, each hum or crackle—",427
19000521,"""TANTIVY , LEANING ANXIOUSLY THROUGH THE SMELL OF HOPS AND THE BROWN GLOOM , MORE WORRIED NOW ABOUT SLOTHROP SHAKING THAN ANY SPECTER OF HIS OWN ,""","""CHANNELS""",060,,rainbow_sent141_0,NULL,6.0,"engage in material cooperation, not specified below",0.211538461538,0.179166666667,0.658333333333,"Tantivy, leaning anxiously through the smell of hops and the brown gloom, more worried now about Slothrop's shaking than any specter of his own, has nothing but established channels he happens to know of to try and conjure it away. ""Why not see if we can get you out to where some of them have hit. ...""",428
19000526,"""THEY""","""HER""",173,,rainbow_sent146_1,NULL,-5.0,"arrest, detain, or charge with legal action",0.386363636364,-0.0270502645503,0.384391534392,"Yesterday happened to be a good day. They found a child, alive, a little girl, half-suffocated under a Morrison shelter. Waiting for the stretcher, Slothrop held her small hand, gone purple with the cold. Dogs barked in the street. When she opened her eyes and saw him her first words were, ""Any gum, chum?"" Trapped there for two days, gum-less—all he had for her was a Thayer's Slippery Elm. He felt like an idiot. Before they took her off she brought his hand over to kiss anyway, her mouth and cheek in the flare lamps cold as frost, the city around them at once a big desolate icebox, stale-smelling and no surprises inside ever again. At which point she smiled, very faintly, and he knew that's what he'd been waiting for, wow, a Shirley Temple smile, as if this exactly canceled all they'd found her down in the middle of. What a damn fool thing. He hangs at the bottom of his blood's avalanche, 300 years of western swamp-Yankees, and can't manage but some nervous truce with their Providence. A détente. Ruins he goes daily to look in are each a sermon on vanity. That he finds, as weeks wear on, no least fragment of any rocket, preaches how indivisible is the act of death . . . Slothrop's Progress: London the secular city instructs him: turn any corner and he can find himself inside a parable.",429
19000526,"""THEY""","""HIS HAND""",040,,rainbow_sent146_1,NULL,1.0,"consult, not specified below",0.386363636364,-0.0270502645503,0.384391534392,"Yesterday happened to be a good day. They found a child, alive, a little girl, half-suffocated under a Morrison shelter. Waiting for the stretcher, Slothrop held her small hand, gone purple with the cold. Dogs barked in the street. When she opened her eyes and saw him her first words were, ""Any gum, chum?"" Trapped there for two days, gum-less—all he had for her was a Thayer's Slippery Elm. He felt like an idiot. Before they took her off she brought his hand over to kiss anyway, her mouth and cheek in the flare lamps cold as frost, the city around them at once a big desolate icebox, stale-smelling and no surprises inside ever again. At which point she smiled, very faintly, and he knew that's what he'd been waiting for, wow, a Shirley Temple smile, as if this exactly canceled all they'd found her down in the middle of. What a damn fool thing. He hangs at the bottom of his blood's avalanche, 300 years of western swamp-Yankees, and can't manage but some nervous truce with their Providence. A détente. Ruins he goes daily to look in are each a sermon on vanity. That he finds, as weeks wear on, no least fragment of any rocket, preaches how indivisible is the act of death . . . Slothrop's Progress: London the secular city instructs him: turn any corner and he can find himself inside a parable.",430
19000526,"""THE BOTTOM OF HIS BLOOD AVALANCHE , 300 YEARS OF WESTERN SWAMP-YANKEES""","""HE""",1823,,rainbow_sent146_3,NULL,-10.0,kill by physical assault,0.386363636364,-0.0270502645503,0.384391534392,"Yesterday happened to be a good day. They found a child, alive, a little girl, half-suffocated under a Morrison shelter. Waiting for the stretcher, Slothrop held her small hand, gone purple with the cold. Dogs barked in the street. When she opened her eyes and saw him her first words were, ""Any gum, chum?"" Trapped there for two days, gum-less—all he had for her was a Thayer's Slippery Elm. He felt like an idiot. Before they took her off she brought his hand over to kiss anyway, her mouth and cheek in the flare lamps cold as frost, the city around them at once a big desolate icebox, stale-smelling and no surprises inside ever again. At which point she smiled, very faintly, and he knew that's what he'd been waiting for, wow, a Shirley Temple smile, as if this exactly canceled all they'd found her down in the middle of. What a damn fool thing. He hangs at the bottom of his blood's avalanche, 300 years of western swamp-Yankees, and can't manage but some nervous truce with their Providence. A détente. Ruins he goes daily to look in are each a sermon on vanity. That he finds, as weeks wear on, no least fragment of any rocket, preaches how indivisible is the act of death . . . Slothrop's Progress: London the secular city instructs him: turn any corner and he can find himself inside a parable.",431
19000524,"""DROPPINGS""","""A SAINT GEORGE AFTER THE FACT""",043,,rainbow_sent144_0,NULL,2.8,host a visit,0.0178571428571,-0.06,0.218333333333,"Which is how Slothrop got into investigating V-bomb ""incidents."" Aftermaths. Each morning—at first—someone in Civil Defence routed ACHTUNG a list of yesterday's hits. It would come round to Slothrop last, he'd detach its pencil-smeared buck slip, go draw the same aging Humber from the motor pool, and make his rounds, a Saint George after the fact, going out to poke about for droppings of the Beast, fragments of German hardware that wouldn't exist, writing empty summaries into his notebooks—work-therapy. As inputs to ACHTUNG got faster, often he'd show up in time to help the search crews—following restless-muscled RAF dogs into the plaster smell,",432
19000524,"""A SAINT GEORGE AFTER THE FACT""","""DROPPINGS""",042,,rainbow_sent144_0,NULL,1.9,make a visit,0.0178571428571,-0.06,0.218333333333,"Which is how Slothrop got into investigating V-bomb ""incidents."" Aftermaths. Each morning—at first—someone in Civil Defence routed ACHTUNG a list of yesterday's hits. It would come round to Slothrop last, he'd detach its pencil-smeared buck slip, go draw the same aging Humber from the motor pool, and make his rounds, a Saint George after the fact, going out to poke about for droppings of the Beast, fragments of German hardware that wouldn't exist, writing empty summaries into his notebooks—work-therapy. As inputs to ACHTUNG got faster, often he'd show up in time to help the search crews—following restless-muscled RAF dogs into the plaster smell,",433
19111222,"""WAKE""","""SOME SMALL LAKE""",190,,rainbow_sent4373_1,NULL,-10.0,"use conventional military force, not specified below",0.557692307692,0.0375,0.45,"Much of the time he's alone. He'll come on farmhouses, deserted in the night, and will sleep in the hay, or if there's a mattress (not often) in a bed. Wake to sun glittering off some small lake surrounded by green salted with blossoms of thyme or mustard, a salad hillside, sweeping up to pines in the mist. Sapling tomato-frames and purple foxgloves in the yards, huge birds' nests built up under the eaves of the thatched roofs, bird-choruses in the morning, and soon, one day, as the summer turns ponderously in the sky, the clang of cranes, on the move.",434
19111222,"""--- BLOSSOMS MUSTARD , A SALAD HILLSIDE ,""","""PINES IN THE MIST""",090,,rainbow_sent4373_1,NULL,-2.0,"investigate, not specified below",0.557692307692,0.0375,0.45,"Much of the time he's alone. He'll come on farmhouses, deserted in the night, and will sleep in the hay, or if there's a mattress (not often) in a bed. Wake to sun glittering off some small lake surrounded by green salted with blossoms of thyme or mustard, a salad hillside, sweeping up to pines in the mist. Sapling tomato-frames and purple foxgloves in the yards, huge birds' nests built up under the eaves of the thatched roofs, bird-choruses in the morning, and soon, one day, as the summer turns ponderously in the sky, the clang of cranes, on the move.",435
19111222,"""--- BLOSSOMS THYME , A SALAD HILLSIDE ,""","""PINES IN THE MIST""",090,,rainbow_sent4373_1,NULL,-2.0,"investigate, not specified below",0.557692307692,0.0375,0.45,"Much of the time he's alone. He'll come on farmhouses, deserted in the night, and will sleep in the hay, or if there's a mattress (not often) in a bed. Wake to sun glittering off some small lake surrounded by green salted with blossoms of thyme or mustard, a salad hillside, sweeping up to pines in the mist. Sapling tomato-frames and purple foxgloves in the yards, huge birds' nests built up under the eaves of the thatched roofs, bird-choruses in the morning, and soon, one day, as the summer turns ponderously in the sky, the clang of cranes, on the move.",436
19111224,"""THERE""","""DANCING""",174,,rainbow_sent4375_3,NULL,-5.0,expel or deport individuals,0.534090909091,0.0997619047619,0.434841269841,"to shelter out of the midday rain, falls asleep in a rocking-chair on the porch, and dreams about Tantivy Mucker-Maffick, his friend from long ago. He has come back, after all and against the odds. It's somewhere out in the country, English country, quilted in darkened green and amazingly bright straw-yellow, of very old standing rocks on high places, of early indenture to death and taxes, of country girls who walk out at night to stand naked on the tor and sing. Members of Tantivy's family and many friends have come, all in a mood of quiet celebrating, because of Tantivy's return. Everybody understands it's only a visit: that he will be ""here"" only in a conditional way. At some point it will fall apart, from thinking about it too much. There is a space of lawn cleared for dancing, with a village band and many of the women dressed in white. After a spell of confusion about the day's schedule of events, the meeting takes place—it seems to be underground, not exactly a grave or crypt, nothing sinister, crowded with relatives and friends around Tantivy who looks so real, so untouched by time, very clear and full of color . . . ""Why, Slothrop."" ""Oh—where've you been, gate?""",437
19111224,"""RELATIVES AROUND TANTIVY WHO LOOKS SO REAL , SO UNTOUCHED BY TIME , VERY CLEAR AND FULL OF COLOR""","""THE MEETING""",173,,rainbow_sent4375_4,NULL,-5.0,"arrest, detain, or charge with legal action",0.534090909091,0.0997619047619,0.434841269841,"to shelter out of the midday rain, falls asleep in a rocking-chair on the porch, and dreams about Tantivy Mucker-Maffick, his friend from long ago. He has come back, after all and against the odds. It's somewhere out in the country, English country, quilted in darkened green and amazingly bright straw-yellow, of very old standing rocks on high places, of early indenture to death and taxes, of country girls who walk out at night to stand naked on the tor and sing. Members of Tantivy's family and many friends have come, all in a mood of quiet celebrating, because of Tantivy's return. Everybody understands it's only a visit: that he will be ""here"" only in a conditional way. At some point it will fall apart, from thinking about it too much. There is a space of lawn cleared for dancing, with a village band and many of the women dressed in white. After a spell of confusion about the day's schedule of events, the meeting takes place—it seems to be underground, not exactly a grave or crypt, nothing sinister, crowded with relatives and friends around Tantivy who looks so real, so untouched by time, very clear and full of color . . . ""Why, Slothrop."" ""Oh—where've you been, gate?""",438
19100829,"""THIS""","""THE COAST OF USEDOM""",042,,rainbow_sent3893_0,NULL,1.9,make a visit,0.590909090909,-0.0804824561404,0.415350877193,"And this is how their desperate enterprise goes a-rollicking up the coast of Usedom, under a hazy summer sky. On shore, the green downs roll up in two gentle steps: above them is a chain of hills thick with pines and oaks. Little resort towns with white beaches and forlorn jetties wheel abeam rheumatically slow. Military-looking craft, probably Russian PT boats, will be seen now and then lying dead in the water. None challenge the Frau's passage. The sun is in and out, turning the decks a stark moment's yellow around everyone's shadow. There's a late time of day when all shadows are thrown along the same east-northeast bearing as the test rockets were always fired out to sea from Peenemünde. The exact clock time, which varies through the year, is known as Rocket Noon . . . and the sound that must at that moment fill the air for its devout can only be compared with a noontime siren the whole town believes in ... and guts resonate, hard as stone. . . .",439
19100829,"""THE COAST OF USEDOM""","""THIS""",043,,rainbow_sent3893_0,NULL,2.8,host a visit,0.590909090909,-0.0804824561404,0.415350877193,"And this is how their desperate enterprise goes a-rollicking up the coast of Usedom, under a hazy summer sky. On shore, the green downs roll up in two gentle steps: above them is a chain of hills thick with pines and oaks. Little resort towns with white beaches and forlorn jetties wheel abeam rheumatically slow. Military-looking craft, probably Russian PT boats, will be seen now and then lying dead in the water. None challenge the Frau's passage. The sun is in and out, turning the decks a stark moment's yellow around everyone's shadow. There's a late time of day when all shadows are thrown along the same east-northeast bearing as the test rockets were always fired out to sea from Peenemünde. The exact clock time, which varies through the year, is known as Rocket Noon . . . and the sound that must at that moment fill the air for its devout can only be compared with a noontime siren the whole town believes in ... and guts resonate, hard as stone. . . .",440
19100902,"""SPACES""","""OFFICES""",080,,rainbow_sent3897_3,NULL,5.0,"yield, not specified below",0.47619047619,-0.0890196078431,0.317254901961,"Charred helpless latticework: what was wooden now only settles, without strength. Green human shapes flash in the ruins. The scale is very confusing, along here. The troops look larger than they should. A zoo? a shooting gallery? Why, some of both. Frau Gnahb wallows in closer to land, proceeds up the marshy shoreline at half speed. Signs of occupation increase: lorry-parks, tents, a corral teeming with horses pied, sorrel, snow-white, red as blood. Wild summer ducks up exploding, wet and showery, out of green reeds—they swing aft over the boat and descend in its wake, where they bob quacking in two-foot excursions. High in the sunlight, a white-tailed eagle is soaring. Smooth-lipped bomb and shell craters hold blue sea water. Barracks have had their roofs blown away: spinal and ribwise and sunwhite the bones of these creatures that must have held in their time half the Jonahs of falling Europe. But trees, beech and pine, have begun to grow in again where spaces were cleared and leveled for housing or offices—up through cracks in the pavement, everywhere life may gain purchase, up rushes green summer '45, and the forests are still growing dense on the upland.",441
19100902,"""SPACES""","""HOUSING""",080,,rainbow_sent3897_3,NULL,5.0,"yield, not specified below",0.47619047619,-0.0890196078431,0.317254901961,"Charred helpless latticework: what was wooden now only settles, without strength. Green human shapes flash in the ruins. The scale is very confusing, along here. The troops look larger than they should. A zoo? a shooting gallery? Why, some of both. Frau Gnahb wallows in closer to land, proceeds up the marshy shoreline at half speed. Signs of occupation increase: lorry-parks, tents, a corral teeming with horses pied, sorrel, snow-white, red as blood. Wild summer ducks up exploding, wet and showery, out of green reeds—they swing aft over the boat and descend in its wake, where they bob quacking in two-foot excursions. High in the sunlight, a white-tailed eagle is soaring. Smooth-lipped bomb and shell craters hold blue sea water. Barracks have had their roofs blown away: spinal and ribwise and sunwhite the bones of these creatures that must have held in their time half the Jonahs of falling Europe. But trees, beech and pine, have begun to grow in again where spaces were cleared and leveled for housing or offices—up through cracks in the pavement, everywhere life may gain purchase, up rushes green summer '45, and the forests are still growing dense on the upland.",442
19000508,"""HE""",GBR,020,,rainbow_sent128_2,NULL,3.0,"appeal, not specified below",0.403846153846,-0.0467171717172,0.254292929293,"The map does puzzle Tantivy. It cannot be put down to the usual loud-mouthed American ass-banditry, except as a fraternity-boy reflex in a vacuum, a reflex Slothrop can't help, barking on into an empty lab, into a wormholing of echoing hallways, long after the need has vanished and the brothers gone to WWII and their chances for death. Slothrop really doesn't like to talk about his girls: Tantivy has to steer him diplomatically, even now. At first Slothrop, quaintly gentlemanly, didn't talk at all, till he found out how shy Tantivy was. It dawned on him then that Tantivy was looking to be fixed up. At about the same time, Tantivy began to see the extent of Slothrop's isolation. He seemed to have no one else in London, beyond a multitude of girls he seldom saw again, to talk to about anything.",443
19000508,"""THE NEED""","""WWII""",042,,rainbow_sent128_0,NULL,1.9,make a visit,0.403846153846,-0.0467171717172,0.254292929293,"The map does puzzle Tantivy. It cannot be put down to the usual loud-mouthed American ass-banditry, except as a fraternity-boy reflex in a vacuum, a reflex Slothrop can't help, barking on into an empty lab, into a wormholing of echoing hallways, long after the need has vanished and the brothers gone to WWII and their chances for death. Slothrop really doesn't like to talk about his girls: Tantivy has to steer him diplomatically, even now. At first Slothrop, quaintly gentlemanly, didn't talk at all, till he found out how shy Tantivy was. It dawned on him then that Tantivy was looking to be fixed up. At about the same time, Tantivy began to see the extent of Slothrop's isolation. He seemed to have no one else in London, beyond a multitude of girls he seldom saw again, to talk to about anything.",444
19000508,"""WWII""","""THE NEED""",043,,rainbow_sent128_0,NULL,2.8,host a visit,0.403846153846,-0.0467171717172,0.254292929293,"The map does puzzle Tantivy. It cannot be put down to the usual loud-mouthed American ass-banditry, except as a fraternity-boy reflex in a vacuum, a reflex Slothrop can't help, barking on into an empty lab, into a wormholing of echoing hallways, long after the need has vanished and the brothers gone to WWII and their chances for death. Slothrop really doesn't like to talk about his girls: Tantivy has to steer him diplomatically, even now. At first Slothrop, quaintly gentlemanly, didn't talk at all, till he found out how shy Tantivy was. It dawned on him then that Tantivy was looking to be fixed up. At about the same time, Tantivy began to see the extent of Slothrop's isolation. He seemed to have no one else in London, beyond a multitude of girls he seldom saw again, to talk to about anything.",445
19020530,"""RAINY MUD FIELDS""","""THE ONE LOOK -- FAMILIAR , FULL OF TRUST""",073,,rainbow_sent880_2,NULL,7.4,provide humanitarian aid,0.298611111111,0.0561805555556,0.409930555556,"the wild nights riding up and down his cock her axis, trying herself to stay rigid enough not to turn to cream taper-wax and fall away melting to the coverlet coming there's only room for Roger, Roger, oh love to the end of breath. But out of bed, walking talking, his bitterness, his darkness, run deeper than the War, the winter: he hates England so, hates ""the System,"" gripes endlessly, says he'll emigrate when the War's over, stays inside his paper cynic's cave hating himself. . . and does she want to bring him out, really? Isn't it safer with Jeremy? She tries not to allow this question in too often, but it's there. Three years with Jeremy. They might as well be married. Three years ought to count for something. Daily, small stitches and casings. She's worn old Beaver's bathrobes, brewed his tea and coffee, sought his eye across lorry-parks, day rooms and rainy mud fields when all the day's mean, dismal losses could be rescued in the one look—familiar, full of trust, in a season when the word is invoked for quaintness or a minor laugh. And to rip it all out? three years? for this erratic, self-centered—boy, really. Weepers, he's supposed to be past thirty, he's years older than she. He ought to've learned something, surely? A man of experience?",446
